,fly,flyid,condition,trip_index,time,cumul_feeding,norm_cumul_feeding,duration,length,runturnsegs,previsit_duration,isloop,postvisit_duration,scaled_duration,scaled_length,scaled_duration_loop,scaled_length_loop,scaled_previsit_duration,scaled_postvisit_duration,genotype,triptype,triptype_vs,log10_duration,log10_scaled_duration,log10_length,log10_scaled_length
1960,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,10.0,538.6837479999999,147.6377069999993,0.5451046448255982,2.3765470000000732,5.200966246065036,4.0,4.419540999999981,True,17.052761000000032,0.030558761602412193,0.007646847458156054,0.38608384702781867,0.07962785472777746,0.21283554301920113,1.288557889947563,CantonSMH,short,very short,0.37594640758042663,-1.514864249577252,0.7160840352408453,-1.098934984542973
1961,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,11.0,558.113056,163.56473599999936,0.6039100656262076,3.3355039999999008,24.71068571013666,7.0,17.052761000000032,True,7.129638999999997,0.042889482749504264,0.03633148827966625,0.5418719748006664,0.37832564159385307,0.8212241152218471,0.5387369579581766,CantonSMH,short,short,0.5231614658031255,-1.3676491913545532,1.392884797040954,-0.4221342227428644
1962,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,12.0,568.5781989999999,170.27743599999928,0.6286945466620772,29.852756,420.51846396257315,61.0,7.129638999999997,False,,0.3838608088874119,0.6182775267370347,4.849753394678262,6.438223509736114,0.3433480056177508,,CantonSMH,long,long,1.4749844312892046,-0.415826225868474,2.623785069387234,0.8087660496034156
1963,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,13.0,609.187953,178.57450099999915,0.6593287847698246,8.338758999999982,77.65817216319556,14.0,10.756998000000067,True,0.08338700000001609,0.10722369401529223,0.1141788214565835,1.354679774545902,1.18896246560227,0.5180337755858548,0.006300972421362028,CantonSMH,short,short,0.9211014223937495,-0.9697092347639291,1.8901871643612012,0.07516814457738279
1964,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,14.0,617.610099,178.65788799999916,0.6596366643890745,84.72179099999994,986.4235316864738,117.0,0.08338700000001609,False,,1.0893927255376432,1.4503132531669398,13.763546437905832,15.102345595997456,0.004015737703473194,,CantonSMH,long,long,1.9279951280861556,0.03718447092847698,2.9940634240496444,1.1790444042658261
1965,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,15.0,709.92016,184.8285679999991,0.682419911285021,0.9589579999999387,0.9243703730990092,0.0,7.58827000000008,True,6.87947500000007,0.012330734005564888,0.0013590780834762857,0.155788290228667,0.014152299073172824,0.3654346833814501,0.5198338140050802,CantonSMH,short,very short,-0.01820041344216471,-1.9090110705998433,-0.034153982498218494,-1.8491730022820367
1966,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,16.0,717.758593,190.5823099999992,0.7036637490081861,1.9179149999999936,5.853397338370087,4.0,6.87947500000007,True,3.1687279999999873,0.02466145515265988,0.008606100182318506,0.3115764180015516,0.08961670791006017,0.3313006480338207,0.2394386143978525,CantonSMH,short,very short,0.28282935578095847,-1.6079813013767201,0.7674080057483085,-1.04761101403551
1967,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,17.0,722.845236,193.29240699999923,0.713669908631269,7.588270999999963,62.569597248905666,16.0,3.1687279999999873,True,5.461887000000047,0.0975735655400418,0.09199447622691981,1.2327586451980659,0.9579533041347684,0.1525990922044048,0.41271660277488625,CantonSMH,short,short,0.8801428324568668,-1.0106678247008118,1.7963633594982054,-0.018655660285612864
1968,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,18.0,735.895394,197.96211299999925,0.7309112928432981,7.421495999999934,110.18450813636628,17.0,5.461887000000047,True,5.211724000000004,0.09542909397426041,0.16200146013410824,1.2056650789491872,1.6869473078723138,0.26303267365423927,0.3938135343847876,CantonSMH,long,long,0.8704914577127034,-1.0203191994449752,2.042120537312077,0.2271015175282588
1969,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,19.0,748.528614,202.7568989999993,0.7486144946381132,11.299019000000044,161.85882497469993,20.0,5.211724000000004,True,7.755045999999993,0.14528811252717347,0.2379768846364539,1.835591184672678,2.4780916452294544,0.2509853642281424,0.5859945911519114,CantonSMH,long,long,1.0530407389364218,-0.8377699182212568,2.2091363832772415,0.39411736349342297
1970,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,20.0,767.582679,210.09500799999944,0.775708096817512,7.046250999999984,78.23572002083438,13.0,7.755045999999993,True,3.8775229999999965,0.09060401687816458,0.11502797527881611,1.1447043518194777,1.1978048411783846,0.37346625510406833,0.2929972955759557,CantonSMH,short,short,0.8479581094630777,-1.042852547694601,1.893405083827391,0.07838606404357275
1971,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,21.0,778.506453,213.1803489999994,0.7870997239576628,7.7550449999999955,109.80731927895067,15.0,3.8775229999999965,True,4.1693800000000465,0.09971802424735182,0.16144688901806695,1.2598520489911438,1.6811724694822454,0.18673312755203417,0.31505088795823855,CantonSMH,long,long,0.8895843222263461,-1.0012263349313326,2.0406312892626843,0.22561226947886603
1972,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,22.0,790.430878,217.0578709999994,0.8014162240954864,312.82855199999995,3641.33127739916,331.0,4.1693800000000465,False,,4.022496985330191,5.353756110982404,50.820813060418445,55.74952504101041,0.20078832990878703,,CantonSMH,long,long,2.4953063844458487,0.6044957272881701,3.561260191540842,1.7462411717570239
1973,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,23.0,1103.3011230000002,217.09956399999953,0.8015701620590229,0.7087950000000092,4.94475892833907,0.0,0.04169300000012299,True,6.921169999999847,0.0091140202276586,0.007270152401195038,0.115147859627467,0.07570526840230149,0.0020078447728227363,0.5229844135602535,CantonSMH,short,very short,-0.1494793547215482,-2.0402900118792267,0.6941451233054599,-1.1208738964783584
1974,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,24.0,1110.931088,223.64548999999909,0.8257388838563915,1455.155261,11104.305046936042,639.0,6.921169999999847,False,,18.711072289078874,16.326375293628566,236.39841382881644,170.00917662161896,0.3333085891223044,,CantonSMH,long,long,3.1629093338017777,1.2720986766440991,4.0454913838007425,2.230472364016924
1975,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,25.0,2579.261591000001,234.81942999999876,0.8669950555944314,46.02995400000009,701.1843697375698,95.0,13.175242000000253,True,32.271000999999615,0.5918748465130119,1.0309334192436215,7.477833057302472,10.735275810162069,0.6344911803011787,2.438493857684109,CantonSMH,long,long,1.6630405408823272,-0.22777011627535143,2.845832226571242,1.0308132067874234
1976,bias_video_cam_0_date_2019_06_13_time_19_38_52_v001,fly03,0-125M_24hr,26.0,2657.5625460000006,261.5868479999982,0.9658251185795472,2.876872000000276,9.19162975119616,5.0,32.271000999999615,True,39.48402899999974,0.0369921762997578,0.013514217796053546,0.46736454577447323,0.14072572747295095,1.554101663862408,2.9835319391896684,CantonSMH,short,very short,0.4589205393563618,-1.4318901178013168,0.9633925221803447,-0.8516264976034736
1977,bias_video_cam_0_date_2019_06_19_time_15_45_36_v001,fly04,0-125M_24hr,0.0,350.728092,0.08338800000001356,0.00020456272863407824,25.474904000000038,230.08606855960215,36.0,350.728092,False,,0.48637370102131056,0.6145698302519963,2.393114193075962,3.779685254871534,15.222095143165523,,CantonSMH,long,long,1.4061125560798848,-0.3130299160751818,2.3618903234454502,0.5774556364076726
1978,bias_video_cam_0_date_2019_06_19_time_15_45_36_v001,fly04,0-125M_24hr,1.0,469.763859,86.88985600000018,0.21315328385354346,0.7087940000000117,0.7544866777889183,1.0,93.56086299999998,True,10.965467999999987,0.013532485187842277,0.002015266514826011,0.06658415597433101,0.012394154017617396,4.060673754820514,0.5663605997060069,CantonSMH,short,very short,-0.14947996744424963,-1.8686224395993163,-0.12234842429639634,-1.9067831113341738
1979,bias_video_cam_0_date_2019_06_19_time_15_45_36_v001,fly04,0-125M_24hr,2.0,481.438121,96.85467200000022,0.23759840726813786,2.2931580000000054,4.008003705627743,3.0,10.965467999999987,True,13.508787999999981,0.04378158769456511,0.010705551068073207,0.21541941656642521,0.06584054655055055,0.47591681702341876,0.6977217272424039,CantonSMH,short,very short,0.3604339789184078,-1.3587084932366589,0.6029281143893632,-1.1815065726484144
