genotype,condition,fly,after_which_visit,ifCW,turnCount,ifCWplt,abs_ifCW
SS90_x_Kir,0-125M_24hr,fly08,0,0.6290322580645161,558,0.25806451612903225,0.25806451612903225
SS90_x_Kir,0-125M_24hr,fly09,0,0.4,25,-0.19999999999999996,0.19999999999999996
SS90_x_Kir,0-125M_24hr,fly10,0,0.47191011235955055,178,-0.0561797752808989,0.0561797752808989
SS90_x_Kir,0-125M_24hr,fly11,0,0.06,250,-0.88,0.88
SS90_x_Kir,0-125M_24hr,fly12,0,0.507537688442211,199,0.015075376884422065,0.015075376884422065
SS90_x_Kir,0-125M_24hr,fly13,0,0.6078028747433265,974,0.215605749486653,0.215605749486653
SS90_x_Kir,0-125M_24hr,fly14,0,0.49242424242424243,132,-0.015151515151515138,0.015151515151515138
SS90_x_Kir,0-125M_24hr,fly15,0,0.5188679245283019,318,0.037735849056603765,0.037735849056603765
SS90_x_Kir,0-125M_24hr,fly16,0,0.6857142857142857,35,0.37142857142857144,0.37142857142857144
SS90_x_Kir,0-125M_24hr,fly17,0,0.6923076923076923,13,0.3846153846153846,0.3846153846153846
SS90_x_Kir,0-125M_24hr,fly18,0,0.3803680981595092,163,-0.23926380368098155,0.23926380368098155
SS90_x_Kir,0-125M_24hr,fly19,0,0.4725274725274725,91,-0.05494505494505497,0.05494505494505497
SS90_x_Kir,0-125M_24hr,fly20,0,0.3541666666666667,48,-0.29166666666666663,0.29166666666666663
SS90_x_Kir,0-125M_24hr,fly21,0,0.4581151832460733,382,-0.08376963350785338,0.08376963350785338
SS96xCS-Kir,0-125M_24hr,fly01,0,0.5,268,0.0,0.0
SS96xCS-Kir,0-125M_24hr,fly02,0,0.4598393574297189,498,-0.08032128514056225,0.08032128514056225
SS96xCS-Kir,0-125M_24hr,fly03,0,0.44047619047619047,84,-0.11904761904761907,0.11904761904761907
SS96xCS-Kir,0-125M_24hr,fly04,0,0.5196078431372549,102,0.03921568627450989,0.03921568627450989
SS96xCS-Kir,0-125M_24hr,fly05,0,0.5555555555555556,270,0.11111111111111116,0.11111111111111116
SS96xCS-Kir,0-125M_24hr,fly06,0,0.46153846153846156,26,-0.07692307692307687,0.07692307692307687
SS96xCS-Kir,0-125M_24hr,fly07,0,0.4983974358974359,624,-0.0032051282051281937,0.0032051282051281937
SS96xCS-Kir,0-125M_24hr,fly08,0,0.42745098039215684,255,-0.14509803921568631,0.14509803921568631
SS96xCS-Kir,0-125M_24hr,fly09,0,0.4879032258064516,248,-0.024193548387096753,0.024193548387096753
SS96xCS-Kir,0-125M_24hr,fly11,0,0.456,125,-0.08799999999999997,0.08799999999999997
SS96xCS-Kir,0-125M_24hr,fly12,0,0.5113122171945701,221,0.02262443438914019,0.02262443438914019
SS96xCS-Kir,0-125M_24hr,fly13,0,0.5799373040752351,319,0.15987460815047028,0.15987460815047028
SS96xCS-Kir,0-125M_24hr,fly14,0,0.5103734439834025,241,0.020746887966804906,0.020746887966804906
SS96xCS-Kir,0-125M_24hr,fly15,0,0.3888888888888889,54,-0.2222222222222222,0.2222222222222222
SS96xCS-Kir,0-125M_24hr,fly16,0,0.5164835164835165,91,0.03296703296703307,0.03296703296703307
SS96xCS-Kir,0-125M_24hr,fly18,0,0.41262135922330095,1030,-0.1747572815533981,0.1747572815533981
SS96xCS-Kir,0-125M_24hr,fly19,0,0.4535573122529644,1012,-0.09288537549407117,0.09288537549407117
SS96xCS-Kir,0-125M_24hr,fly20,0,0.46990116801437554,1113,-0.06019766397124893,0.06019766397124893
SS96xCS-Kir,0-125M_24hr,fly21,0,0.5462653288740246,897,0.09253065774804914,0.09253065774804914
SS96xCS-Kir,0-125M_24hr,fly22,0,0.008849557522123894,113,-0.9823008849557522,0.9823008849557522
SS96xCS-Kir,0-125M_24hr,fly23,0,0.46502057613168724,972,-0.06995884773662553,0.06995884773662553
SS96xCS-Kir,0-125M_24hr,fly24,0,0.44233576642335765,685,-0.11532846715328471,0.11532846715328471
SS96xCS-Kir,0-125M_24hr,fly25,0,0.5728744939271255,494,0.14574898785425106,0.14574898785425106
SS96xCS-Kir,0-125M_24hr,fly26,0,0.48695652173913045,230,-0.02608695652173909,0.02608695652173909
SS96xCS-Kir,0-125M_24hr,fly27,0,0.4083333333333333,840,-0.18333333333333335,0.18333333333333335
SS96xCS-Kir,0-125M_24hr,fly28,0,0.5009242144177449,1082,0.001848428835489857,0.001848428835489857
SS96xCS-Kir,0-125M_24hr,fly29,0,0.6006006006006006,333,0.20120120120120122,0.20120120120120122
SS96xCS-Kir,0-125M_24hr,fly30,0,0.5135135135135135,37,0.027027027027026973,0.027027027027026973
SS96xCS-Kir,0-125M_24hr,fly31,0,0.5390199637023594,1653,0.07803992740471877,0.07803992740471877
SS96xCSMH-TNT,0-125M_24hr,fly01,0,0.5989085948158254,733,0.19781718963165074,0.19781718963165074
SS96xCSMH-TNT,0-125M_24hr,fly03,0,0.43902439024390244,41,-0.12195121951219512,0.12195121951219512
SS96xCSMH-TNT,0-125M_24hr,fly04,0,0.35,100,-0.30000000000000004,0.30000000000000004
SS96xCSMH-TNT,0-125M_24hr,fly05,0,0.3313253012048193,166,-0.3373493975903614,0.3373493975903614
SS96xCSMH-TNT,0-125M_24hr,fly06,0,0.003663003663003663,273,-0.9926739926739927,0.9926739926739927
SS96xCSMH-TNT,0-125M_24hr,fly07,0,0.6203389830508474,295,0.2406779661016949,0.2406779661016949
SS96xCSMH-TNT,0-125M_24hr,fly08,0,0.39436619718309857,213,-0.21126760563380287,0.21126760563380287
SS96xCSMH-TNT,0-125M_24hr,fly09,0,0.3333333333333333,24,-0.33333333333333337,0.33333333333333337
SS96xCSMH-TNT,0-125M_24hr,fly10,0,0.5035460992907801,141,0.007092198581560183,0.007092198581560183
SS96xCSMH-TNT,0-125M_24hr,fly11,0,0.42574257425742573,101,-0.14851485148514854,0.14851485148514854
SS96xCSMH-TNT,0-125M_24hr,fly12,0,0.56,25,0.1200000000000001,0.1200000000000001
SS96xCSMH-TNT,0-125M_24hr,fly13,0,0.4868217054263566,645,-0.02635658914728678,0.02635658914728678
SS96xCSMH-TNT,0-125M_24hr,fly14,0,0.5245901639344263,122,0.049180327868852514,0.049180327868852514
SS96xCSMH-TNT,0-125M_24hr,fly15,0,0.5694444444444444,216,0.13888888888888884,0.13888888888888884
SS96xCSMH-TNT,0-125M_24hr,fly16,0,0.3792134831460674,356,-0.2415730337078652,0.2415730337078652
SS96xCSMH-TNT,0-125M_24hr,fly17,0,0.49710982658959535,692,-0.005780346820809301,0.005780346820809301
SS96xCSMH-TNT,0-125M_24hr,fly18,0,0.5751295336787565,193,0.15025906735751304,0.15025906735751304
SS96xCSMH-TNT,0-125M_24hr,fly20,0,0.42857142857142855,21,-0.1428571428571429,0.1428571428571429
SS96xCSMH-TNT,0-125M_24hr,fly21,0,0.7,70,0.3999999999999999,0.3999999999999999
