genotype,condition,fly,after_which_visit,ifCW,turnCount,ifCWplt,abs_ifCW,food
SS90_x_Kir,0-125M_24hr,fly04,21,0.4285714285714285,7,-0.1428571428571429,0.1428571428571429,after food
SS90_x_Kir,0-125M_24hr,fly04,22,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
SS90_x_Kir,0-125M_24hr,fly04,23,0.4545454545454545,11,-0.0909090909090909,0.0909090909090909,after food
SS90_x_Kir,0-125M_24hr,fly04,24,0.6,5,0.1999999999999999,0.1999999999999999,after food
SS90_x_Kir,0-125M_24hr,fly04,25,0.4285714285714285,7,-0.1428571428571429,0.1428571428571429,after food
SS90_x_Kir,0-125M_24hr,fly04,26,0.375,8,-0.25,0.25,after food
SS90_x_Kir,0-125M_24hr,fly04,27,0.7,10,0.3999999999999999,0.3999999999999999,after food
SS90_x_Kir,0-125M_24hr,fly04,29,0.8333333333333334,6,0.6666666666666667,0.6666666666666667,after food
SS90_x_Kir,0-125M_24hr,fly04,30,0.75,4,0.5,0.5,after food
SS90_x_Kir,0-125M_24hr,fly04,31,0.3571428571428571,14,-0.2857142857142857,0.2857142857142857,after food
SS90_x_Kir,0-125M_24hr,fly04,32,0.1428571428571428,14,-0.7142857142857143,0.7142857142857143,after food
SS90_x_Kir,0-125M_24hr,fly04,33,0.4545454545454545,22,-0.0909090909090909,0.0909090909090909,after food
SS90_x_Kir,0-125M_24hr,fly04,34,0.8,5,0.6000000000000001,0.6000000000000001,after food
SS90_x_Kir,0-125M_24hr,fly04,35,0.4444444444444444,18,-0.1111111111111111,0.1111111111111111,after food
SS90_x_Kir,0-125M_24hr,fly04,36,0.625,8,0.25,0.25,after food
SS90_x_Kir,0-125M_24hr,fly04,37,0.375,16,-0.25,0.25,after food
SS90_x_Kir,0-125M_24hr,fly04,38,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
SS90_x_Kir,0-125M_24hr,fly04,39,0.5,20,0.0,0.0,after food
SS90_x_Kir,0-125M_24hr,fly04,40,0.2727272727272727,11,-0.4545454545454546,0.4545454545454546,after food
SS90_x_Kir,0-125M_24hr,fly04,41,0.5,16,0.0,0.0,after food
SS90_x_Kir,0-125M_24hr,fly04,42,0.5294117647058824,51,0.0588235294117647,0.0588235294117647,after food
SS90_x_Kir,0-125M_24hr,fly04,43,0.1538461538461538,13,-0.6923076923076923,0.6923076923076923,after food
SS90_x_Kir,0-125M_24hr,fly04,44,0.5,18,0.0,0.0,after food
SS90_x_Kir,0-125M_24hr,fly04,45,0.25,12,-0.5,0.5,after food
SS90_x_Kir,0-125M_24hr,fly04,46,0.5333333333333333,15,0.0666666666666666,0.0666666666666666,after food
SS90_x_Kir,0-125M_24hr,fly04,47,0.625,8,0.25,0.25,after food
SS90_x_Kir,0-125M_24hr,fly04,48,0.5454545454545454,11,0.0909090909090908,0.0909090909090908,after food
SS90_x_Kir,0-125M_24hr,fly04,49,0.6666666666666666,9,0.3333333333333332,0.3333333333333332,after food
SS90_x_Kir,0-125M_24hr,fly04,50,0.5714285714285714,7,0.1428571428571428,0.1428571428571428,after food
SS90_x_Kir,0-125M_24hr,fly04,51,0.421875,128,-0.15625,0.15625,after food
SS90_x_Kir,0-125M_24hr,fly04,52,0.3953488372093023,43,-0.2093023255813954,0.2093023255813954,after food
SS90_x_Kir,0-125M_24hr,fly04,53,0.4074074074074074,27,-0.1851851851851852,0.1851851851851852,after food
