genotype,condition,fly,after_which_visit,ifCW,turnCount,ifCWplt,abs_ifCW
CantonSMH,0M_24hr,fly03,0,0.5,40,0.0,0.0
CantonSMH,0M_24hr,fly04,0,0.5392609699769053,866,0.07852193995381063,0.07852193995381063
CantonSMH,0M_24hr,fly05,0,0.5119047619047619,84,0.023809523809523725,0.023809523809523725
CantonSMH,0M_24hr,fly06,0,0.5111111111111111,45,0.022222222222222143,0.022222222222222143
CantonSMH,0M_24hr,fly07,0,0.5652173913043478,23,0.13043478260869557,0.13043478260869557
CantonSMH,0M_24hr,fly08,0,0.3541666666666667,144,-0.29166666666666663,0.29166666666666663
CantonSMH,0M_24hr,fly09,0,0.38549618320610685,262,-0.2290076335877863,0.2290076335877863
CantonSMH,0M_24hr,fly10,0,0.4180327868852459,244,-0.16393442622950816,0.16393442622950816
CantonSMH,0M_24hr,fly11,0,0.5339168490153173,914,0.06783369803063466,0.06783369803063466
CantonSMH,0M_24hr,fly12,0,0.5300668151447662,449,0.060133630289532336,0.060133630289532336
CantonSMH,0M_24hr,fly13,0,0.5019607843137255,510,0.0039215686274509665,0.0039215686274509665
CantonSMH,0M_24hr,fly14,0,0.3448275862068966,58,-0.31034482758620685,0.31034482758620685
CantonSMH,0M_24hr,fly15,0,0.3559322033898305,354,-0.288135593220339,0.288135593220339
CantonSMH,0M_24hr,fly16,0,0.5137254901960784,255,0.027450980392156765,0.027450980392156765
CantonSMH,0M_24hr,fly17,0,0.5104166666666666,192,0.02083333333333326,0.02083333333333326
CantonSMH,0M_24hr,fly18,0,0.49606299212598426,127,-0.007874015748031482,0.007874015748031482
CantonSMH,0M_24hr,fly19,0,0.538160469667319,511,0.07632093933463802,0.07632093933463802
CantonSMH,0M_24hr,fly20,0,0.5136986301369864,730,0.027397260273972712,0.027397260273972712
CantonSMH,0M_24hr,fly21,0,0.41904761904761906,105,-0.16190476190476188,0.16190476190476188
CantonSMH,0M_24hr,fly22,0,0.4838709677419355,155,-0.032258064516129004,0.032258064516129004
CantonSMH,0M_24hr,fly23,0,0.5555555555555556,72,0.11111111111111116,0.11111111111111116
CantonSMH,0M_24hr,fly24,0,0.5138121546961326,362,0.027624309392265234,0.027624309392265234
CantonSMH,0M_24hr,fly25,0,0.54,100,0.08000000000000007,0.08000000000000007
CantonSMH,0M_24hr,fly26,0,0.3333333333333333,6,-0.33333333333333337,0.33333333333333337
CantonSMH,0M_40hr,fly01,0,0.504950495049505,303,0.00990099009900991,0.00990099009900991
CantonSMH,0M_40hr,fly02,0,0.43795620437956206,274,-0.12408759124087587,0.12408759124087587
CantonSMH,0M_40hr,fly03,0,0.5079365079365079,63,0.015873015873015817,0.015873015873015817
CantonSMH,0M_40hr,fly04,0,0.5619469026548672,226,0.12389380530973448,0.12389380530973448
CantonSMH,0M_40hr,fly05,0,0.5623800383877159,521,0.12476007677543177,0.12476007677543177
CantonSMH,0M_40hr,fly06,0,0.458128078817734,406,-0.08374384236453203,0.08374384236453203
CantonSMH,0M_40hr,fly07,0,0.5407407407407407,135,0.08148148148148149,0.08148148148148149
CantonSMH,0M_40hr,fly08,0,0.4090909090909091,22,-0.18181818181818177,0.18181818181818177
CantonSMH,0M_40hr,fly09,0,0.5196850393700787,127,0.03937007874015741,0.03937007874015741
CantonSMH,0M_40hr,fly10,0,0.4392156862745098,255,-0.1215686274509804,0.1215686274509804
CantonSMH,0M_40hr,fly11,0,0.5263157894736842,171,0.05263157894736836,0.05263157894736836
CantonSMH,0M_40hr,fly12,0,0.4594594594594595,185,-0.08108108108108103,0.08108108108108103
CantonSMH,0M_40hr,fly13,0,0.5426356589147286,129,0.0852713178294573,0.0852713178294573
CantonSMH,0M_40hr,fly14,0,0.5240793201133145,353,0.04815864022662897,0.04815864022662897
CantonSMH,0M_40hr,fly15,0,0.43783783783783786,185,-0.12432432432432428,0.12432432432432428
CantonSMH,0M_40hr,fly16,0,0.5046728971962616,107,0.009345794392523255,0.009345794392523255
CantonSMH,0M_40hr,fly18,0,0.4796380090497738,442,-0.040723981900452455,0.040723981900452455
CantonSMH,0M_40hr,fly19,0,0.45161290322580644,434,-0.09677419354838712,0.09677419354838712
CantonSMH,0M_40hr,fly20,0,0.508695652173913,230,0.017391304347825987,0.017391304347825987
CantonSMH,0M_40hr,fly21,0,0.5306122448979592,49,0.061224489795918435,0.061224489795918435
CantonSMH,0M_40hr,fly22,0,0.4714285714285714,70,-0.05714285714285716,0.05714285714285716
CantonSMH,0M_40hr,fly23,0,0.4742268041237113,97,-0.05154639175257736,0.05154639175257736
CantonSMH,0M_40hr,fly24,0,0.4701834862385321,436,-0.059633027522935755,0.059633027522935755
CantonSMH,0M_40hr,fly25,0,0.45985401459854014,137,-0.08029197080291972,0.08029197080291972
