genotype,condition,fly,after_which_visit,ifCW,turnCount,ifCWplt,abs_ifCW,food
CantonSMH,0-125M_40hr,fly11,16,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly11,17,0.1764705882352941,17,-0.6470588235294117,0.6470588235294117,after food
CantonSMH,0-125M_40hr,fly11,18,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly11,19,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_40hr,fly11,20,0.2307692307692307,13,-0.5384615384615384,0.5384615384615384,after food
CantonSMH,0-125M_40hr,fly11,21,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly11,22,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_40hr,fly11,23,0.1818181818181818,11,-0.6363636363636364,0.6363636363636364,after food
CantonSMH,0-125M_40hr,fly11,24,0.5757575757575758,33,0.1515151515151516,0.1515151515151516,after food
CantonSMH,0-125M_40hr,fly11,25,0.6,30,0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_40hr,fly11,26,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly11,27,0.6153846153846154,26,0.2307692307692308,0.2307692307692308,after food
CantonSMH,0-125M_40hr,fly11,28,0.6214689265536724,177,0.2429378531073447,0.2429378531073447,after food
CantonSMH,0-125M_40hr,fly12,1,0.3333333333333333,9,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly12,3,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly12,4,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly12,9,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_40hr,fly12,10,1.0,5,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly12,13,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly12,17,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly12,19,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly12,20,0.4285714285714285,7,-0.1428571428571429,0.1428571428571429,after food
CantonSMH,0-125M_40hr,fly12,21,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly12,23,1.0,8,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly12,25,0.3333333333333333,9,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly12,26,0.5176470588235295,170,0.0352941176470589,0.0352941176470589,after food
CantonSMH,0-125M_40hr,fly12,27,0.4324324324324324,74,-0.1351351351351351,0.1351351351351351,after food
CantonSMH,0-125M_40hr,fly12,28,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_40hr,fly12,29,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly12,31,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_40hr,fly12,33,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly12,37,0.8333333333333334,6,0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly12,38,0.6666666666666666,6,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly12,39,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly12,41,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_40hr,fly12,42,0.8571428571428571,7,0.7142857142857142,0.7142857142857142,after food
CantonSMH,0-125M_40hr,fly12,45,0.2,10,-0.6,0.6,after food
CantonSMH,0-125M_40hr,fly12,46,0.7611940298507462,67,0.5223880597014925,0.5223880597014925,after food
CantonSMH,0-125M_40hr,fly12,47,0.7272727272727273,11,0.4545454545454546,0.4545454545454546,after food
CantonSMH,0-125M_40hr,fly12,48,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly12,50,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_40hr,fly12,52,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_40hr,fly12,53,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly12,55,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly12,56,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_40hr,fly12,57,0.5384615384615384,65,0.0769230769230768,0.0769230769230768,after food
CantonSMH,0-125M_40hr,fly12,58,0.7142857142857143,7,0.4285714285714286,0.4285714285714286,after food
CantonSMH,0-125M_40hr,fly12,59,0.4444444444444444,9,-0.1111111111111111,0.1111111111111111,after food
CantonSMH,0-125M_40hr,fly12,60,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly12,61,0.1578947368421052,19,-0.6842105263157895,0.6842105263157895,after food
CantonSMH,0-125M_40hr,fly12,62,0.3,10,-0.4,0.4,after food
CantonSMH,0-125M_40hr,fly12,63,0.6363636363636364,55,0.2727272727272727,0.2727272727272727,after food
CantonSMH,0-125M_40hr,fly12,64,0.5657894736842105,76,0.131578947368421,0.131578947368421,after food
CantonSMH,0-125M_40hr,fly12,69,0.6,5,0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_40hr,fly12,70,0.6956521739130435,23,0.3913043478260869,0.3913043478260869,after food
CantonSMH,0-125M_40hr,fly12,71,0.5277777777777778,36,0.0555555555555555,0.0555555555555555,after food
CantonSMH,0-125M_40hr,fly12,72,0.5833333333333334,12,0.1666666666666667,0.1666666666666667,after food
CantonSMH,0-125M_40hr,fly12,73,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly12,74,0.4078947368421052,76,-0.1842105263157895,0.1842105263157895,after food
CantonSMH,0-125M_40hr,fly13,1,1.0,3,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly13,3,0.0,6,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly13,4,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly13,5,0.6,5,0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_40hr,fly13,6,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_40hr,fly13,8,0.8333333333333334,6,0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly13,9,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly13,10,0.2,5,-0.6,0.6,after food
CantonSMH,0-125M_40hr,fly13,11,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly13,12,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly13,13,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly13,14,0.5714285714285714,7,0.1428571428571428,0.1428571428571428,after food
CantonSMH,0-125M_40hr,fly13,15,0.5,4,0.0,0.0,after food
CantonSMH,0-125M_40hr,fly13,16,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly13,17,0.0,7,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly13,18,0.0,7,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly13,19,0.0,8,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly13,20,0.6,5,0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_40hr,fly14,1,0.4285714285714285,7,-0.1428571428571429,0.1428571428571429,after food
CantonSMH,0-125M_40hr,fly14,3,0.1428571428571428,7,-0.7142857142857143,0.7142857142857143,after food
CantonSMH,0-125M_40hr,fly14,4,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly14,6,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly14,9,0.3095238095238095,42,-0.3809523809523809,0.3809523809523809,after food
CantonSMH,0-125M_40hr,fly14,10,0.3333333333333333,6,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly14,11,0.25,28,-0.5,0.5,after food
CantonSMH,0-125M_40hr,fly14,12,0.375,8,-0.25,0.25,after food
CantonSMH,0-125M_40hr,fly14,13,0.3571428571428571,14,-0.2857142857142857,0.2857142857142857,after food
CantonSMH,0-125M_40hr,fly14,16,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly14,17,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly14,18,0.4,5,-0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_40hr,fly14,19,0.1111111111111111,9,-0.7777777777777778,0.7777777777777778,after food
CantonSMH,0-125M_40hr,fly14,20,0.45,20,-0.0999999999999999,0.0999999999999999,after food
CantonSMH,0-125M_40hr,fly14,21,0.40625,32,-0.1875,0.1875,after food
CantonSMH,0-125M_40hr,fly15,3,0.125,8,-0.75,0.75,after food
CantonSMH,0-125M_40hr,fly15,4,0.1176470588235294,17,-0.7647058823529411,0.7647058823529411,after food
CantonSMH,0-125M_40hr,fly15,5,0.8333333333333334,6,0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly15,6,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_40hr,fly15,7,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly15,8,0.4437086092715231,151,-0.1125827814569536,0.1125827814569536,after food
CantonSMH,0-125M_40hr,fly15,9,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_40hr,fly15,11,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly15,12,0.0,5,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly15,13,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly15,15,0.175,40,-0.65,0.65,after food
CantonSMH,0-125M_40hr,fly16,4,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly16,5,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly16,7,1.0,5,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly16,9,0.875,8,0.75,0.75,after food
CantonSMH,0-125M_40hr,fly17,2,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly17,3,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly17,4,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly17,5,0.6,5,0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_40hr,fly17,6,0.7222222222222222,18,0.4444444444444444,0.4444444444444444,after food
CantonSMH,0-125M_40hr,fly17,8,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_40hr,fly17,9,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly17,10,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly17,11,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_40hr,fly17,12,0.4,5,-0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_40hr,fly17,13,0.5,8,0.0,0.0,after food
CantonSMH,0-125M_40hr,fly17,14,0.5555555555555556,18,0.1111111111111111,0.1111111111111111,after food
CantonSMH,0-125M_40hr,fly17,16,0.7727272727272727,22,0.5454545454545454,0.5454545454545454,after food
CantonSMH,0-125M_40hr,fly17,18,0.56,25,0.1200000000000001,0.1200000000000001,after food
CantonSMH,0-125M_40hr,fly17,19,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly17,21,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly17,22,0.5177304964539007,141,0.0354609929078013,0.0354609929078013,after food
CantonSMH,0-125M_40hr,fly18,1,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly18,2,1.0,5,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly18,3,1.0,7,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly18,4,0.0,7,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly19,2,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly19,3,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_40hr,fly19,4,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly19,5,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_40hr,fly19,8,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_40hr,fly19,9,0.05,20,-0.9,0.9,after food
CantonSMH,0-125M_40hr,fly19,10,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_40hr,fly19,11,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly19,12,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly20,2,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_40hr,fly20,4,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly20,5,0.5,6,0.0,0.0,after food
CantonSMH,0-125M_40hr,fly20,6,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly20,7,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_40hr,fly20,8,0.1428571428571428,7,-0.7142857142857143,0.7142857142857143,after food
CantonSMH,0-125M_40hr,fly20,9,0.4736842105263157,19,-0.0526315789473684,0.0526315789473684,after food
CantonSMH,0-125M_40hr,fly20,10,0.3846153846153846,13,-0.2307692307692307,0.2307692307692307,after food
CantonSMH,0-125M_40hr,fly20,11,0.3,10,-0.4,0.4,after food
CantonSMH,0-125M_40hr,fly20,12,0.3333333333333333,15,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_40hr,fly20,14,0.4545454545454545,66,-0.0909090909090909,0.0909090909090909,after food
CantonSMH,0-125M_40hr,fly20,15,0.3048780487804878,82,-0.3902439024390244,0.3902439024390244,after food
CantonSMH,0-125M_40hr,fly21,3,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly21,5,0.2857142857142857,7,-0.4285714285714286,0.4285714285714286,after food
CantonSMH,0-125M_40hr,fly21,6,0.5,8,0.0,0.0,after food
CantonSMH,0-125M_40hr,fly21,8,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_40hr,fly21,10,0.4074074074074074,27,-0.1851851851851852,0.1851851851851852,after food
CantonSMH,0-125M_40hr,fly21,11,1.0,5,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly21,12,0.5,10,0.0,0.0,after food
CantonSMH,0-125M_40hr,fly21,13,1.0,3,1.0,1.0,after food
CantonSMH,0-125M_40hr,fly21,14,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly21,15,0.8571428571428571,7,0.7142857142857142,0.7142857142857142,after food
CantonSMH,0-125M_40hr,fly21,16,0.4,5,-0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_40hr,fly21,17,0.4509803921568627,51,-0.0980392156862745,0.0980392156862745,after food
CantonSMH,0-125M_40hr,fly21,19,0.6,20,0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_40hr,fly21,20,0.7083333333333334,24,0.4166666666666667,0.4166666666666667,after food
CantonSMH,0-125M_40hr,fly21,21,0.4545454545454545,44,-0.0909090909090909,0.0909090909090909,after food
CantonSMH,0-125M_40hr,fly21,22,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_40hr,fly21,23,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_40hr,fly21,24,0.4864864864864865,37,-0.0270270270270269,0.0270270270270269,after food
CantonSMH,0-125M_40hr,fly21,26,0.5952380952380952,42,0.1904761904761904,0.1904761904761904,after food
CantonSMH,0-125M_40hr,fly21,27,0.6666666666666666,33,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_40hr,fly21,28,0.5161290322580645,31,0.032258064516129,0.032258064516129,after food
CantonSMH,0-125M_40hr,fly21,29,0.48,25,-0.04,0.04,after food
CantonSMH,0-125M_40hr,fly21,30,0.4347826086956521,23,-0.1304347826086956,0.1304347826086956,after food
