,fly,flyid,condition,trip_index,time,cumul_feeding,norm_cumul_feeding,duration,length,runturnsegs,previsit_duration,isloop,postvisit_duration,scaled_duration,scaled_length,scaled_duration_loop,scaled_length_loop,scaled_previsit_duration,scaled_postvisit_duration,genotype,triptype,triptype_vs,log10_duration,log10_scaled_duration,log10_length,log10_scaled_length
1189,20171030_114031,fly03,Gr5a-40hr,6.0,1325.1499999991674,51.499999999999865,0.44860627177700324,837.4499999999998,8032.153510388212,689.0,9.65000000000009,False,,5.465746719190698,4.154819198821187,83.38021157436222,221.12750888433925,0.6115889542779596,,Gr5a,long,long,2.9229588869061107,0.7376495027670961,3.9048320001093884,2.344642773395193
1190,20171030_114031,fly03,Gr5a-40hr,7.0,2171.8999999980592,60.1499999999995,0.5239547038327493,1.0500000000001815,0.7754458605013497,2.0,9.299999999999953,True,18.29999999999995,0.006852987109858769,0.0004011175016377027,0.10454262601121916,0.021348248783538082,0.5894069714803049,1.813003095975233,Gr5a,short,very short,0.021189299070013125,-2.164120085069001,-0.11044851803901107,-1.6706377447532066
1191,20171030_114031,fly03,Gr5a-40hr,8.0,2191.249999997989,77.09999999999931,0.6716027874564414,8.349999999999907,21.89795948700339,17.0,18.29999999999995,True,6.3500000000001355,0.054497564159343044,0.011327231529370117,0.8313627878033518,0.6028571571433035,1.1598008148483447,0.629102167182678,Gr5a,short,short,0.9216864754835973,-1.2636229086554174,1.3404036479532724,-0.21978557876092314
1192,20171030_114031,fly03,Gr5a-40hr,9.0,2205.9499999979357,83.39999999999927,0.7264808362369289,5.199999999999817,8.831568100220466,8.0,6.3500000000001355,True,7.100000000000135,0.0339386028297697,0.004568335086105602,0.5177349097697396,0.24313562371764977,0.4024445450430145,0.7034055727554335,Gr5a,short,short,0.7160033436347839,-1.4693060405042306,0.9460378221290748,-0.6141514045851207
1193,20171030_114031,fly03,Gr5a-40hr,10.0,2218.249999997891,89.99999999999986,0.7839721254355405,16.999999999999996,156.6949351902913,33.0,7.100000000000135,True,0.2999999999999544,0.11095312463578945,0.08105411882935958,1.6925948973242078,4.313856878931515,0.4499773653236845,0.029721362229097745,Gr5a,long,long,1.2304489213782739,-0.9548604627607407,2.1950549591076656,0.6348657323934702
1194,20171030_114031,fly03,Gr5a-40hr,11.0,2235.549999997828,90.29999999999981,0.7865853658536586,7.700000000000044,1.7809028371048043,9.0,0.2999999999999544,True,0.8999999999998631,0.050255238805622576,0.0009212136308486135,0.7666459240821457,0.04902877010813057,0.019013128112265108,0.08916408668729323,Gr5a,short,short,0.8864907251724843,-1.2988186589665303,0.25064022577412876,-1.3095490009400668
1195,20171030_114031,fly03,Gr5a-40hr,12.0,2244.1499999977964,90.59999999999977,0.7891986062717766,90.15000000000008,628.6158306164652,147.0,0.8999999999998631,False,,0.5883778932892018,0.3251662357237472,8.975731176104558,17.30597560040412,0.05703938433679532,,Gr5a,long,long,1.9549657310584212,-0.2303436530805934,2.7983853137843386,1.238196087070143
1196,20171030_114031,fly03,Gr5a-40hr,13.0,2349.7499999974125,105.9499999999999,0.9229094076655063,16.200000000000042,15.396032231725258,24.0,15.450000000000042,True,33.099999999999675,0.1057318011235173,0.007963957638422949,1.6129433727442497,0.4238572195739638,0.9791760977818045,3.2792569659442505,Gr5a,short,short,1.209515014542632,-0.9757943695963825,1.1874088116227202,-0.37278041509147536
1197,20171030_141922,fly04,Gr5a-40hr,0.0,225.74999999997198,0.0999999999999942,0.001207729468598958,62.64999999999995,1572.999412618483,98.0,225.74999999999983,False,,0.6028812408015397,3.0264779822965213,2.5963530874430174,38.45630280683735,12.007978723404234,,Gr5a,long,long,1.7969210753301685,-0.21976822939244442,3.1967285604512594,1.5849675287903635
1198,20171030_141922,fly04,Gr5a-40hr,1.0,288.44999999995775,0.1499999999999771,0.0018115942028982654,45.09999999999994,633.5531040960968,57.0,0.0499999999999829,False,,0.4339975093399749,1.2189670922830218,1.8690426854537912,15.488950485222173,0.0026595744680841943,,Gr5a,long,long,1.65417654187796,-0.36251276284465295,2.801783023085786,1.1900219914248904
