genotype,condition,fly,after_which_visit,ifCW,turnCount,ifCWplt,abs_ifCW,food
CantonSMH,0-125M_24hr,fly05,19.0,0.4444444444444444,9,-0.1111111111111111,0.1111111111111111,after food
CantonSMH,0-125M_24hr,fly05,20.0,0.2857142857142857,7,-0.4285714285714286,0.4285714285714286,after food
CantonSMH,0-125M_24hr,fly05,23.0,0.3333333333333333,9,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly05,24.0,0.2857142857142857,14,-0.4285714285714286,0.4285714285714286,after food
CantonSMH,0-125M_24hr,fly05,25.0,0.5365853658536586,41,0.0731707317073171,0.0731707317073171,after food
CantonSMH,0-125M_24hr,fly05,26.0,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly05,27.0,0.5,64,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly05,28.0,1.0,6,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly05,29.0,0.5142857142857142,70,0.0285714285714284,0.0285714285714284,after food
CantonSMH,0-125M_24hr,fly05,30.0,1.0,5,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly05,31.0,0.4444444444444444,27,-0.1111111111111111,0.1111111111111111,after food
CantonSMH,0-125M_24hr,fly05,32.0,0.4659090909090909,176,-0.0681818181818182,0.0681818181818182,after food
CantonSMH,0-125M_24hr,fly05,33.0,0.5281065088757396,676,0.0562130177514792,0.0562130177514792,after food
CantonSMH,0-125M_24hr,fly05,35.0,0.5412371134020618,194,0.0824742268041236,0.0824742268041236,after food
CantonSMH,0-125M_24hr,fly06,1.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly06,2.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly06,4.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly06,5.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly06,6.0,0.1428571428571428,7,-0.7142857142857143,0.7142857142857143,after food
CantonSMH,0-125M_24hr,fly06,7.0,0.0625,16,-0.875,0.875,after food
CantonSMH,0-125M_24hr,fly06,8.0,0.0227272727272727,44,-0.9545454545454546,0.9545454545454546,after food
CantonSMH,0-125M_24hr,fly06,9.0,0.2,5,-0.6,0.6,after food
CantonSMH,0-125M_24hr,fly06,10.0,0.2,5,-0.6,0.6,after food
CantonSMH,0-125M_24hr,fly06,11.0,0.0454545454545454,22,-0.9090909090909092,0.9090909090909092,after food
CantonSMH,0-125M_24hr,fly06,12.0,0.0111111111111111,90,-0.9777777777777776,0.9777777777777776,after food
CantonSMH,0-125M_24hr,fly06,13.0,0.1,10,-0.8,0.8,after food
CantonSMH,0-125M_24hr,fly06,14.0,0.037037037037037,27,-0.925925925925926,0.925925925925926,after food
CantonSMH,0-125M_24hr,fly06,15.0,0.032258064516129,31,-0.935483870967742,0.935483870967742,after food
CantonSMH,0-125M_24hr,fly06,16.0,0.0041493775933609,241,-0.991701244813278,0.991701244813278,after food
CantonSMH,0-125M_24hr,fly07,4.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly07,5.0,0.2,5,-0.6,0.6,after food
CantonSMH,0-125M_24hr,fly07,7.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly07,8.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly07,9.0,0.6166666666666667,60,0.2333333333333334,0.2333333333333334,after food
CantonSMH,0-125M_24hr,fly07,10.0,0.391304347826087,23,-0.217391304347826,0.217391304347826,after food
CantonSMH,0-125M_24hr,fly07,11.0,0.5875,80,0.175,0.175,after food
CantonSMH,0-125M_24hr,fly07,13.0,0.7,10,0.3999999999999999,0.3999999999999999,after food
CantonSMH,0-125M_24hr,fly07,14.0,0.6086956521739131,23,0.2173913043478261,0.2173913043478261,after food
CantonSMH,0-125M_24hr,fly07,15.0,0.5882352941176471,85,0.1764705882352941,0.1764705882352941,after food
CantonSMH,0-125M_24hr,fly07,16.0,0.6547619047619048,252,0.3095238095238095,0.3095238095238095,after food
CantonSMH,0-125M_24hr,fly07,18.0,0.6829268292682927,82,0.3658536585365854,0.3658536585365854,after food
CantonSMH,0-125M_24hr,fly07,19.0,0.6470588235294118,17,0.2941176470588236,0.2941176470588236,after food
CantonSMH,0-125M_24hr,fly07,20.0,0.7191011235955056,89,0.4382022471910112,0.4382022471910112,after food
CantonSMH,0-125M_24hr,fly07,21.0,0.6923076923076923,13,0.3846153846153846,0.3846153846153846,after food
CantonSMH,0-125M_24hr,fly07,22.0,0.7647058823529411,17,0.5294117647058822,0.5294117647058822,after food
CantonSMH,0-125M_24hr,fly07,23.0,0.66,50,0.32,0.32,after food
CantonSMH,0-125M_24hr,fly07,24.0,0.5377358490566038,106,0.0754716981132075,0.0754716981132075,after food
CantonSMH,0-125M_24hr,fly07,25.0,0.7094594594594594,296,0.4189189189189188,0.4189189189189188,after food
CantonSMH,0-125M_24hr,fly07,26.0,0.62,100,0.24,0.24,after food
CantonSMH,0-125M_24hr,fly07,27.0,0.6356589147286822,129,0.2713178294573644,0.2713178294573644,after food
CantonSMH,0-125M_24hr,fly07,28.0,0.5773809523809523,168,0.1547619047619046,0.1547619047619046,after food
CantonSMH,0-125M_24hr,fly08,1.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly08,2.0,0.4545454545454545,55,-0.0909090909090909,0.0909090909090909,after food
CantonSMH,0-125M_24hr,fly08,3.0,0.4545454545454545,11,-0.0909090909090909,0.0909090909090909,after food
CantonSMH,0-125M_24hr,fly08,4.0,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly08,5.0,0.5405027932960894,716,0.0810055865921788,0.0810055865921788,after food
CantonSMH,0-125M_24hr,fly08,6.0,0.4878048780487805,41,-0.024390243902439,0.024390243902439,after food
CantonSMH,0-125M_24hr,fly08,7.0,0.5568862275449101,167,0.1137724550898202,0.1137724550898202,after food
CantonSMH,0-125M_24hr,fly10,4.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly10,5.0,0.4,5,-0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_24hr,fly10,7.0,0.5,4,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly10,8.0,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_24hr,fly10,9.0,0.5,8,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly10,10.0,0.4444444444444444,27,-0.1111111111111111,0.1111111111111111,after food
CantonSMH,0-125M_24hr,fly10,12.0,0.5,10,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly10,13.0,0.1818181818181818,11,-0.6363636363636364,0.6363636363636364,after food
CantonSMH,0-125M_24hr,fly10,14.0,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly10,15.0,0.3333333333333333,6,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly10,16.0,0.5,4,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly10,17.0,0.4,15,-0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_24hr,fly10,18.0,0.6014492753623188,138,0.2028985507246377,0.2028985507246377,after food
CantonSMH,0-125M_24hr,fly10,19.0,0.5555555555555556,9,0.1111111111111111,0.1111111111111111,after food
CantonSMH,0-125M_24hr,fly10,20.0,0.6086956521739131,69,0.2173913043478261,0.2173913043478261,after food
CantonSMH,0-125M_24hr,fly10,21.0,0.5111111111111111,45,0.0222222222222221,0.0222222222222221,after food
CantonSMH,0-125M_24hr,fly10,22.0,0.3929471032745592,397,-0.2141057934508816,0.2141057934508816,after food
CantonSMH,0-125M_24hr,fly11,4.0,1.0,6,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly11,5.0,1.0,6,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly11,6.0,0.3333333333333333,6,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly11,7.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly11,8.0,0.3333333333333333,6,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly11,9.0,0.4,5,-0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_24hr,fly11,10.0,0.5384615384615384,39,0.0769230769230768,0.0769230769230768,after food
CantonSMH,0-125M_24hr,fly11,11.0,0.3333333333333333,9,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly11,12.0,0.6521739130434783,23,0.3043478260869565,0.3043478260869565,after food
CantonSMH,0-125M_24hr,fly11,13.0,0.6357142857142857,140,0.2714285714285713,0.2714285714285713,after food
CantonSMH,0-125M_24hr,fly11,14.0,0.5,14,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly11,15.0,0.75,12,0.5,0.5,after food
CantonSMH,0-125M_24hr,fly11,17.0,0.5916666666666667,120,0.1833333333333333,0.1833333333333333,after food
CantonSMH,0-125M_24hr,fly11,18.0,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly11,19.0,0.5443037974683544,79,0.0886075949367088,0.0886075949367088,after food
CantonSMH,0-125M_24hr,fly11,21.0,0.5031847133757962,157,0.0063694267515923,0.0063694267515923,after food
CantonSMH,0-125M_24hr,fly11,22.0,0.5757575757575758,66,0.1515151515151516,0.1515151515151516,after food
CantonSMH,0-125M_24hr,fly11,23.0,0.5,24,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly11,24.0,0.625,80,0.25,0.25,after food
CantonSMH,0-125M_24hr,fly11,25.0,0.6666666666666666,12,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly11,26.0,0.5151515151515151,231,0.0303030303030302,0.0303030303030302,after food
CantonSMH,0-125M_24hr,fly11,27.0,0.5666666666666667,420,0.1333333333333333,0.1333333333333333,after food
CantonSMH,0-125M_24hr,fly12,1.0,0.5183673469387755,245,0.036734693877551,0.036734693877551,after food
CantonSMH,0-125M_24hr,fly12,4.0,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_24hr,fly12,5.0,0.4285714285714285,7,-0.1428571428571429,0.1428571428571429,after food
CantonSMH,0-125M_24hr,fly12,6.0,0.7142857142857143,7,0.4285714285714286,0.4285714285714286,after food
CantonSMH,0-125M_24hr,fly12,7.0,0.7333333333333333,15,0.4666666666666665,0.4666666666666665,after food
CantonSMH,0-125M_24hr,fly12,8.0,0.3809523809523809,21,-0.2380952380952381,0.2380952380952381,after food
CantonSMH,0-125M_24hr,fly12,9.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly12,10.0,0.2,5,-0.6,0.6,after food
CantonSMH,0-125M_24hr,fly12,11.0,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly12,12.0,0.4186046511627907,43,-0.1627906976744185,0.1627906976744185,after food
CantonSMH,0-125M_24hr,fly12,13.0,0.3846153846153846,13,-0.2307692307692307,0.2307692307692307,after food
CantonSMH,0-125M_24hr,fly12,14.0,0.3333333333333333,9,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly12,15.0,0.3666666666666666,30,-0.2666666666666667,0.2666666666666667,after food
CantonSMH,0-125M_24hr,fly12,16.0,0.5,10,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly12,17.0,0.5833333333333334,12,0.1666666666666667,0.1666666666666667,after food
CantonSMH,0-125M_24hr,fly12,18.0,0.5333333333333333,60,0.0666666666666666,0.0666666666666666,after food
CantonSMH,0-125M_24hr,fly12,20.0,0.509090909090909,55,0.018181818181818,0.018181818181818,after food
CantonSMH,0-125M_24hr,fly12,21.0,0.4912280701754385,57,-0.0175438596491228,0.0175438596491228,after food
CantonSMH,0-125M_24hr,fly12,22.0,0.5,10,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly12,23.0,0.5203252032520326,123,0.0406504065040651,0.0406504065040651,after food
CantonSMH,0-125M_24hr,fly12,24.0,1.0,3,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly12,26.0,0.1,10,-0.8,0.8,after food
CantonSMH,0-125M_24hr,fly12,27.0,0.6,5,0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_24hr,fly12,28.0,0.5365853658536586,41,0.0731707317073171,0.0731707317073171,after food
CantonSMH,0-125M_24hr,fly12,29.0,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_24hr,fly12,30.0,0.8333333333333334,6,0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_24hr,fly12,31.0,0.3769633507853403,191,-0.2460732984293193,0.2460732984293193,after food
CantonSMH,0-125M_24hr,fly12,32.0,0.2,5,-0.6,0.6,after food
CantonSMH,0-125M_24hr,fly12,34.0,0.2,5,-0.6,0.6,after food
CantonSMH,0-125M_24hr,fly12,35.0,0.0,5,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly12,36.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly12,37.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly12,38.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly12,39.0,0.25,8,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly12,40.0,0.5205479452054794,73,0.0410958904109588,0.0410958904109588,after food
CantonSMH,0-125M_24hr,fly12,41.0,0.7,10,0.3999999999999999,0.3999999999999999,after food
CantonSMH,0-125M_24hr,fly12,42.0,0.5555555555555556,27,0.1111111111111111,0.1111111111111111,after food
CantonSMH,0-125M_24hr,fly12,43.0,0.3944954128440367,218,-0.2110091743119265,0.2110091743119265,after food
CantonSMH,0-125M_24hr,fly13,1.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly13,3.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly13,4.0,1.0,3,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly13,5.0,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly13,6.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly13,7.0,0.6097560975609756,41,0.2195121951219512,0.2195121951219512,after food
CantonSMH,0-125M_24hr,fly13,8.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly13,9.0,0.6666666666666666,6,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly13,10.0,0.517799352750809,309,0.035598705501618,0.035598705501618,after food
CantonSMH,0-125M_24hr,fly13,11.0,0.0,5,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly13,12.0,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly13,13.0,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly13,14.0,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_24hr,fly13,16.0,0.6666666666666666,6,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly13,19.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly13,21.0,0.375,8,-0.25,0.25,after food
CantonSMH,0-125M_24hr,fly13,22.0,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly13,23.0,0.6,5,0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_24hr,fly13,24.0,0.5142857142857142,105,0.0285714285714284,0.0285714285714284,after food
CantonSMH,0-125M_24hr,fly13,26.0,0.4814814814814814,27,-0.037037037037037,0.037037037037037,after food
CantonSMH,0-125M_24hr,fly13,27.0,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_24hr,fly13,28.0,0.4836601307189542,918,-0.0326797385620915,0.0326797385620915,after food
CantonSMH,0-125M_24hr,fly13,29.0,0.4906832298136646,483,-0.0186335403726708,0.0186335403726708,after food
CantonSMH,0-125M_24hr,fly14,1.0,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_24hr,fly14,2.0,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly14,3.0,0.3777777777777777,90,-0.2444444444444444,0.2444444444444444,after food
CantonSMH,0-125M_24hr,fly14,5.0,0.3503649635036496,137,-0.2992700729927007,0.2992700729927007,after food
CantonSMH,0-125M_24hr,fly14,6.0,1.0,5,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly14,7.0,0.4,80,-0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_24hr,fly14,8.0,0.4594594594594595,37,-0.081081081081081,0.081081081081081,after food
CantonSMH,0-125M_24hr,fly14,9.0,0.4916201117318435,179,-0.0167597765363128,0.0167597765363128,after food
CantonSMH,0-125M_24hr,fly14,10.0,0.463768115942029,138,-0.072463768115942,0.072463768115942,after food
CantonSMH,0-125M_24hr,fly14,11.0,0.6666666666666666,39,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly14,12.0,0.6190476190476191,21,0.2380952380952381,0.2380952380952381,after food
CantonSMH,0-125M_24hr,fly14,13.0,0.4671532846715328,137,-0.0656934306569343,0.0656934306569343,after food
CantonSMH,0-125M_24hr,fly14,14.0,0.4395604395604395,91,-0.1208791208791209,0.1208791208791209,after food
CantonSMH,0-125M_24hr,fly14,15.0,0.4693877551020408,98,-0.0612244897959183,0.0612244897959183,after food
CantonSMH,0-125M_24hr,fly14,16.0,0.7,10,0.3999999999999999,0.3999999999999999,after food
CantonSMH,0-125M_24hr,fly14,17.0,0.5277777777777778,36,0.0555555555555555,0.0555555555555555,after food
CantonSMH,0-125M_24hr,fly14,18.0,0.4607329842931937,191,-0.0785340314136125,0.0785340314136125,after food
CantonSMH,0-125M_24hr,fly15,4.0,0.6666666666666666,6,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly15,5.0,0.3333333333333333,6,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly15,8.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly15,9.0,0.8333333333333334,6,0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_24hr,fly15,11.0,0.5573770491803278,183,0.1147540983606556,0.1147540983606556,after food
CantonSMH,0-125M_24hr,fly15,13.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly15,15.0,0.375,24,-0.25,0.25,after food
CantonSMH,0-125M_24hr,fly15,17.0,0.1428571428571428,7,-0.7142857142857143,0.7142857142857143,after food
CantonSMH,0-125M_24hr,fly15,18.0,0.4859813084112149,107,-0.02803738317757,0.02803738317757,after food
CantonSMH,0-125M_24hr,fly15,20.0,0.5714285714285714,7,0.1428571428571428,0.1428571428571428,after food
CantonSMH,0-125M_24hr,fly15,21.0,0.5185185185185185,135,0.0370370370370369,0.0370370370370369,after food
CantonSMH,0-125M_24hr,fly15,22.0,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly15,23.0,0.3793103448275862,29,-0.2413793103448276,0.2413793103448276,after food
CantonSMH,0-125M_24hr,fly15,24.0,0.4776119402985074,335,-0.044776119402985,0.044776119402985,after food
CantonSMH,0-125M_24hr,fly15,25.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly15,26.0,0.8333333333333334,6,0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_24hr,fly15,27.0,0.5454545454545454,88,0.0909090909090908,0.0909090909090908,after food
CantonSMH,0-125M_24hr,fly15,28.0,0.5343137254901961,204,0.0686274509803921,0.0686274509803921,after food
CantonSMH,0-125M_24hr,fly16,1.0,0.4615384615384615,13,-0.0769230769230768,0.0769230769230768,after food
CantonSMH,0-125M_24hr,fly16,2.0,0.6,30,0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_24hr,fly16,3.0,0.5446428571428571,224,0.0892857142857141,0.0892857142857141,after food
CantonSMH,0-125M_24hr,fly16,4.0,0.5923566878980892,157,0.1847133757961783,0.1847133757961783,after food
CantonSMH,0-125M_24hr,fly16,5.0,0.5451505016722408,299,0.0903010033444815,0.0903010033444815,after food
CantonSMH,0-125M_24hr,fly17,1.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly17,3.0,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly17,4.0,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_24hr,fly17,5.0,0.6666666666666666,6,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly17,6.0,0.6538461538461539,26,0.3076923076923077,0.3076923076923077,after food
CantonSMH,0-125M_24hr,fly17,8.0,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_24hr,fly17,9.0,0.5333333333333333,30,0.0666666666666666,0.0666666666666666,after food
CantonSMH,0-125M_24hr,fly17,10.0,0.5151515151515151,33,0.0303030303030302,0.0303030303030302,after food
CantonSMH,0-125M_24hr,fly17,11.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly17,12.0,0.4496124031007752,129,-0.1007751937984495,0.1007751937984495,after food
CantonSMH,0-125M_24hr,fly17,18.0,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly17,19.0,0.6551724137931034,29,0.3103448275862068,0.3103448275862068,after food
CantonSMH,0-125M_24hr,fly17,20.0,0.45,40,-0.0999999999999999,0.0999999999999999,after food
CantonSMH,0-125M_24hr,fly17,21.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly17,22.0,0.5271317829457365,129,0.0542635658914729,0.0542635658914729,after food
CantonSMH,0-125M_24hr,fly17,23.0,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_24hr,fly17,24.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly17,25.0,0.7142857142857143,14,0.4285714285714286,0.4285714285714286,after food
CantonSMH,0-125M_24hr,fly17,26.0,0.5063291139240507,79,0.0126582278481013,0.0126582278481013,after food
CantonSMH,0-125M_24hr,fly17,27.0,0.2,5,-0.6,0.6,after food
CantonSMH,0-125M_24hr,fly17,28.0,0.8571428571428571,14,0.7142857142857142,0.7142857142857142,after food
CantonSMH,0-125M_24hr,fly17,29.0,0.76,25,0.52,0.52,after food
CantonSMH,0-125M_24hr,fly17,30.0,0.5882352941176471,51,0.1764705882352941,0.1764705882352941,after food
CantonSMH,0-125M_24hr,fly17,31.0,0.4891304347826087,92,-0.0217391304347825,0.0217391304347825,after food
CantonSMH,0-125M_24hr,fly17,32.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly17,33.0,1.0,3,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly17,34.0,0.6666666666666666,18,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly17,35.0,0.37,100,-0.26,0.26,after food
CantonSMH,0-125M_24hr,fly17,36.0,0.6363636363636364,11,0.2727272727272727,0.2727272727272727,after food
CantonSMH,0-125M_24hr,fly17,38.0,0.4639639639639639,222,-0.0720720720720721,0.0720720720720721,after food
CantonSMH,0-125M_24hr,fly17,41.0,0.6666666666666666,6,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly17,42.0,0.475,40,-0.05,0.05,after food
CantonSMH,0-125M_24hr,fly18,3.0,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_24hr,fly18,5.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly18,6.0,0.8,5,0.6000000000000001,0.6000000000000001,after food
CantonSMH,0-125M_24hr,fly18,7.0,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_24hr,fly18,8.0,0.0,6,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly18,9.0,0.4,5,-0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_24hr,fly18,10.0,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_24hr,fly18,11.0,0.6666666666666666,9,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly18,12.0,0.5652173913043478,46,0.1304347826086955,0.1304347826086955,after food
CantonSMH,0-125M_24hr,fly18,13.0,0.5,6,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly18,14.0,0.8571428571428571,7,0.7142857142857142,0.7142857142857142,after food
CantonSMH,0-125M_24hr,fly18,15.0,1.0,5,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly18,17.0,0.0,3,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly18,18.0,0.0,10,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly18,19.0,0.4705882352941176,17,-0.0588235294117647,0.0588235294117647,after food
CantonSMH,0-125M_24hr,fly18,20.0,0.609375,128,0.21875,0.21875,after food
CantonSMH,0-125M_24hr,fly18,21.0,0.8888888888888888,9,0.7777777777777777,0.7777777777777777,after food
CantonSMH,0-125M_24hr,fly18,22.0,0.0,4,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly18,23.0,1.0,6,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly18,24.0,0.5517241379310345,29,0.1034482758620689,0.1034482758620689,after food
CantonSMH,0-125M_24hr,fly18,26.0,0.0,5,-1.0,1.0,after food
CantonSMH,0-125M_24hr,fly18,27.0,0.1666666666666666,6,-0.6666666666666667,0.6666666666666667,after food
CantonSMH,0-125M_24hr,fly18,28.0,0.4123711340206185,97,-0.1752577319587629,0.1752577319587629,after food
CantonSMH,0-125M_24hr,fly18,30.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly18,31.0,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly18,32.0,0.5294117647058824,102,0.0588235294117647,0.0588235294117647,after food
CantonSMH,0-125M_24hr,fly19,1.0,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_24hr,fly19,2.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly19,3.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly19,4.0,1.0,4,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly19,5.0,0.4,5,-0.1999999999999999,0.1999999999999999,after food
CantonSMH,0-125M_24hr,fly19,6.0,0.25,4,-0.5,0.5,after food
CantonSMH,0-125M_24hr,fly19,9.0,0.6666666666666666,3,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly19,12.0,0.6666666666666666,6,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly19,14.0,0.3333333333333333,3,-0.3333333333333333,0.3333333333333333,after food
CantonSMH,0-125M_24hr,fly19,20.0,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_24hr,fly19,21.0,0.75,4,0.5,0.5,after food
CantonSMH,0-125M_24hr,fly19,22.0,1.0,3,1.0,1.0,after food
CantonSMH,0-125M_24hr,fly19,23.0,0.6666666666666666,6,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly19,24.0,0.5,4,0.0,0.0,after food
CantonSMH,0-125M_24hr,fly19,26.0,0.6666666666666666,6,0.3333333333333332,0.3333333333333332,after food
CantonSMH,0-125M_24hr,fly19,28.0,0.4864864864864865,37,-0.0270270270270269,0.0270270270270269,after food
