,fly,flyid,condition,trip_index,time,cumul_feeding,norm_cumul_feeding,duration,length,runturnsegs,previsit_duration,isloop,postvisit_duration,scaled_duration,scaled_length,scaled_duration_loop,scaled_length_loop,scaled_previsit_duration,scaled_postvisit_duration,genotype,triptype,triptype_vs,log10_duration,log10_scaled_duration,log10_length,log10_scaled_length
10,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,10.0,899.877196,834.876581,0.8389475268931882,6.921171000000072,22.082277013187763,12.0,9.964817999999923,1.0,5.128337999999985,0.20588507530799643,0.22309770073658916,0.7190593733584002,0.5263846556481641,0.37788056835223244,0.21306608781845693,CantonSMH,long,long,0.8401795794009946,-0.6863751344227967,1.3440438536258215,-0.2786967790910208
11,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,11.0,911.9267050000001,838.754104,0.8428439571025792,4.50293099999999,1.1280866268784564,2.0,5.128337999999985,1.0,33.605204999999955,0.13394934008157,0.011397082490088145,0.46782180979722554,0.026890682073958554,0.19447412668674535,1.3961890888797226,CantonSMH,short,very short,0.6534952921663868,-0.8730594216574046,0.05234245082707731,-1.570398181889765
12,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,12.0,950.034841,870.858332,0.8751047286901046,8.422147999999993,21.536973202899873,18.0,33.605204999999955,1.0,2.668403000000012,0.2505348553351842,0.217588485078916,0.8749999766241342,0.5133860161405354,1.274358845790597,0.11086363417018108,CantonSMH,long,long,0.9254228688841236,-0.6011318449396676,1.333184667687811,-0.28955596502903136
13,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,13.0,961.125392,872.943022,0.8771995838574924,7.838435000000004,27.38494082607275,18.0,2.668403000000012,1.0,3.877523999999994,0.233171060254373,0.27667062275578347,0.8143564375465505,0.6527865146365505,0.10118977007234999,0.16109875540617163,CantonSMH,long,long,0.8942293613183347,-0.6323253525054566,1.4375118068336248,-0.1852288258832174
14,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,14.0,972.841351,876.195138,0.880467557516667,3.127034999999978,3.970491177589224,6.0,3.877523999999994,1.0,12.88338500000009,0.09302036266200177,0.040113954371012325,0.3248762135149884,0.09464629168546361,0.14704141841019383,0.5352635570839944,CantonSMH,short,short,0.4951327422028918,-1.0314219716208994,0.5988442353580183,-1.023896397358824
15,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,15.0,988.8517710000001,888.7449730000001,0.8930785868301934,9.089248999999995,26.456538052956034,18.0,12.88338500000009,1.0,5.6286629999999604,0.2703792053191737,0.26729095036438494,0.9443069229525458,0.6306557817534338,0.48855692558566527,0.23385299585528377,CantonSMH,long,long,0.9585280010844713,-0.56802671273932,1.4225330143464396,-0.2002076183704026
16,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,16.0,1003.569683,894.20686,0.8985671065648486,4.044299000000024,9.206682702244564,9.0,5.6286629999999604,1.0,22.264490000000023,0.12030634760838171,0.09301530548934903,0.42017327770315044,0.2194636223877039,0.21344718724448186,0.925018550176134,CantonSMH,short,short,0.6068432560311905,-0.9197114577926008,0.964103175948395,-0.6586374567684472
17,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,17.0,1029.878472,915.7208610000001,0.9201860120932667,3.0019539999998415,6.72092148708964,3.0,22.264490000000023,1.0,0.08338700000012977,0.08929956005437549,0.0679016085934148,0.31188120653146795,0.160209472080584,0.8443022376598017,0.0034644638994047136,CantonSMH,short,very short,0.4774040331106836,-1.0491506807131077,0.8274288220600726,-0.7953118106567696
18,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,18.0,1032.963813,915.8042480000003,0.9202698056970366,8.75569900000005,37.494717197018815,17.0,0.08338700000012977,1.0,5.795438999999988,0.26045704520075297,0.37880990223190714,0.9096535017347125,0.8937775659906412,0.00316215779889175,0.24078200674770484,CantonSMH,long,long,0.9422908231464684,-0.584263890677323,1.5739700822929774,-0.04877055042386482
19,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,19.0,1047.514951,921.1827490000004,0.9256745328327983,16.969376999999895,62.244271521008045,34.0,5.795438999999988,1.0,3.127036000000089,0.5047905132779879,0.6288551607276577,1.7629949602317654,1.4837432485377025,0.21977157868520086,0.12991837257752847,CantonSMH,long,long,1.2296658982735467,-0.2968888155502447,1.7940993885180803,0.17135875580123797
20,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,20.0,1067.611364,923.3508260000002,0.9278531816039559,25.683381999999938,89.83639443726287,44.0,3.127036000000089,1.0,16.885991000000104,0.7640072810271517,0.9076189484195488,2.668316758341064,2.1414684510247777,0.1185818086128552,0.7015590706594819,CantonSMH,long,long,1.409652211267082,-0.11690250255670932,1.9534523132954371,0.3307116805785949
21,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,21.0,1110.1807370000001,939.5280230000004,0.9441092603155637,10.965469999999868,41.54702392745992,23.0,16.885991000000104,1.0,6.420845000000099,0.3261914229163714,0.41975044082314483,1.1392326510615272,0.9903741299052269,0.6403416375763984,0.2667656314070416,CantonSMH,long,long,1.0400272510643334,-0.4865274627594579,1.6185399201015422,-0.0042007126152999955
22,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,22.0,1127.567052,945.6153170000006,0.9502262366004356,63.95829499999991,221.34533075167315,62.0,6.420845000000099,0.0,,1.902576656846926,2.2362564481002978,6.644802089671121,5.2763030568571265,0.24348789490200887,,CantonSMH,long,long,1.8058968778077595,0.27934216398396816,2.345070365031057,0.722329732314215
23,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,23.0,1194.2354440000001,947.8667840000006,0.9524886819899915,2.585015999999996,1.2768189104077692,2.0,2.7100970000001325,1.0,3.252115999999887,0.07689684503277977,0.01289972782240037,0.2685643780628186,0.03043607695341716,0.10277086793253405,0.13511504765321372,CantonSMH,short,very short,0.41246323551127817,-1.114091478312513,0.1061293062003628,-1.5166113265164793
24,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,24.0,1200.072576,950.8687340000005,0.9555052698134759,24.182406000000128,81.99665854179727,48.0,3.252115999999887,1.0,3.0436479999998483,0.719357530747112,0.8284139347510788,2.5123762589680747,1.954589322697446,0.1233250263504417,0.1264538671313085,CantonSMH,long,long,1.3834995082923554,-0.14305520553143608,1.9137961547443616,0.2910555220275194
25,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,25.0,1227.29863,952.9534240000004,0.9576001249808637,7.713353000000097,34.839996947603254,14.0,3.0436479999998483,1.0,2.9185660000000553,0.22945022789960887,0.3519892087232725,0.8013613266703206,0.8304958671198103,0.11541961289248706,0.12125710896200213,CantonSMH,long,long,0.8872432072142141,-0.6393115066095773,1.5420781082862822,-0.08066252443055999
26,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,26.0,1237.9305490000002,955.4967470000003,0.960155849490928,1.1257329999998547,1.5362499776769027,2.0,2.9185660000000553,1.0,0.37524499999994987,0.033487342457174434,0.015520765253133508,0.1169554784224749,0.036620245955886574,0.11067631931195643,0.015590232961132128,CantonSMH,short,very short,0.051435397285424275,-1.475119316538367,0.18646188958382018,-1.436278743133022
27,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,27.0,1239.431527,955.8302980000002,0.9604910269206357,24.26579300000003,120.38181007202456,42.0,0.37524499999994987,0.0,,0.7218380559031423,1.2162199134418172,2.5210395623261577,2.8695925516748946,0.014229842820141383,,CantonSMH,long,long,1.3849944885174374,-0.14156022530635376,2.080560869129842,0.4578202364129998
28,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,28.0,1266.615886,958.1234580000004,0.9627953686096387,71.46317900000008,345.95536056634114,98.0,2.9185660000000553,1.0,4.419542999999976,2.125825527235737,3.495194152928821,7.424505002107116,8.24668548594851,0.11067631931195643,0.18361791616610373,CantonSMH,long,long,1.8540823316460104,0.327527617822219,2.5390200643696184,0.9162794316527764
29,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,29.0,1342.498608,961.5840440000003,0.9662728287904281,34.48077599999988,240.01817663621182,63.0,4.419542999999976,1.0,2.543321999999989,1.025704633426635,2.4249085957280703,3.5823020675939117,5.7214156485085255,0.16759557682811008,0.10566691754767582,CantonSMH,long,long,1.5375770311876402,0.011022317363848856,2.380244132186152,0.7575034994693097
30,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,30.0,1379.522706,963.4185750000003,0.9681163051562586,124.03906700000016,578.3449483406976,149.0,2.543321999999989,0.0,,3.6898080758918375,5.843030957829872,12.886757716140782,13.786255208027843,0.09644651441328281,,CantonSMH,long,long,2.0935584908910267,0.5670037770672355,2.762186946510317,1.139446313793475
31,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,31.0,1510.6914140000001,970.0895840000004,0.974819842696776,2.1263839999999163,0.5349043347082443,2.0,7.129640999999992,1.0,2.6684029999998984,0.0632538525595881,0.005404149541108264,0.22091584596873165,0.012750742772674923,0.2703664826821119,0.11086363417017636,CantonSMH,short,very short,0.3276416957572866,-1.1989130180665046,-0.27172388269529263,-1.894464515412135
32,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,32.0,1515.486201,972.3827420000003,0.9771241823760265,7.379803000000038,23.26854304696417,10.0,2.6684029999998984,1.0,1.292507999999998,0.21952806778118472,0.23508257097616525,0.7667079054524754,0.5546621850589033,0.10118977007234568,0.05369958513539055,CantonSMH,long,long,0.868044768712629,-0.6585099451111623,1.3667691909157345,-0.2559714418011077
33,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,33.0,1524.158512,973.1332290000004,0.9778783288294596,18.928988000000118,115.31394008046345,37.0,1.292507999999998,1.0,6.837784000000056,0.5630833452726633,1.1650191182487302,1.966584303377076,2.748787573149156,0.04901380613673128,0.28408811709127907,CantonSMH,long,long,1.2771273959096987,-0.24942731791409256,2.061881811493082,0.4391411787762398
34,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,34.0,1549.9252840000001,978.5534220000003,0.9833249512597918,3.168728999999985,8.001388328156736,5.0,6.837784000000056,1.0,3.0019539999998415,0.09426064011359095,0.08083819153460822,0.3292079171404023,0.190732506313035,0.25929883558233,0.12472161440820322,CantonSMH,short,very short,0.5008850985032581,-1.0256696153205331,0.903165348360181,-0.7195752843566612
35,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,35.0,1556.095967,980.9716620000003,0.9857549828520112,7.588272000000188,35.69028039754903,11.0,3.0019539999998415,1.0,4.50293099999999,0.22572942529198936,0.36057963997925163,0.7883663196868237,0.8507644363772172,0.11383851503230731,0.18708242161231428,CantonSMH,long,long,0.8801428896892127,-0.6464118241345786,1.552549959965465,-0.07019067275137726
36,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,36.0,1568.1871700000002,983.931923,0.988729678395553,728.3073749999999,1039.9276926165762,222.0,4.50293099999999,0.0,,21.665064878362724,10.50641095646561,75.66584392724813,24.789199956601042,0.17075777254846958,,CantonSMH,long,long,2.8623147077375837,1.3357599939137925,3.0170031433475017,1.3942625106306596
37,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,37.0,2301.1642509999997,988.142999,0.9929612880444041,67.2104119999999,530.9328548527865,102.0,4.669705999999678,0.0,,1.9993178518636954,5.364025598104325,6.982673414062351,12.656072913453418,0.1770821260677036,,CantonSMH,long,long,1.8274365576352396,0.30088184381144834,2.725039600910524,1.102298968193682
38,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,38.0,2373.0443689999997,992.1456059999995,0.9969834121765156,3.168728999999985,6.053895082018244,4.0,4.669706000000133,1.0,1.3342020000000048,0.09426064011359095,0.06116262704666809,0.3292079171404023,0.14430927916424427,0.17708212606772084,0.055431837858495814,CantonSMH,short,very short,0.5008850985032581,-1.0256696153205331,0.7820348900768863,-0.840705742639956
39,bias_video_cam_0_date_2019_06_05_time_18_12_19_v001,fly01,0-125M_24hr,39.0,2377.5472999999997,993.2296449999993,0.9980727370645324,21.930941000000075,184.43194118281963,41.0,1.3342020000000048,1.0,300.52893700000004,0.6523828755798976,1.8633197109020907,2.278465406015823,4.396382845485658,0.05059490399691103,12.486018839403663,CantonSMH,long,long,1.341057266531142,-0.18549744729264928,2.2658361373150147,0.6430955045981722
40,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,0.0,318.16525700000005,35.731576999999845,0.04189069201216533,3.00195199999996,0.5603167669528375,2.0,318.165257,True,128.125024,0.14663247812264055,0.004288089972321775,0.4985027220522085,0.01694805790212927,10.00679743878177,3.2637055902099954,CantonSMH,short,very short,0.47740374376940736,-0.8337698256891589,-0.251566381483629,-1.770880060924749
41,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,1.0,449.292233,116.95108100000027,0.13711014531099014,3.543969000000004,0.4203501127622076,1.0,128.125024,True,62.332227000000046,0.1731076835538422,0.0032169287262318676,0.5885098074082027,0.012714447381261585,4.029733397342793,1.5877775578807976,CantonSMH,short,very short,0.5494899143471181,-0.7616836551114482,-0.37638883174390897,-1.895702511185029
42,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,2.0,515.1684290000001,162.52239800000024,0.1905366706791753,1.6260579999999436,0.3802871890834467,1.0,62.332227000000046,True,81.92831000000001,0.07942595821356888,0.002910328189854831,0.2700224184846236,0.011502652928047629,1.9604465156834028,2.08694504005289,CantonSMH,short,very short,0.21113603242083218,-1.1000375370377342,-0.41988830462807003,-1.93920198406919
43,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,3.0,598.722797,214.47287400000044,0.25144194194669883,2.3765469999999596,1.0689368773864771,1.0,81.92831000000001,True,105.77716700000008,0.1160841265899407,0.008180546746607922,0.39464826505720463,0.032332432581286916,2.576774128017752,2.6944426660515317,CantonSMH,short,very short,0.3759464075804059,-0.9352271618781605,0.02895206010855619,-1.4903616193325637
44,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,4.0,706.876511,286.7282270000009,0.3361520777113005,2.251464999999939,0.9948298196827636,2.0,105.77716700000008,True,6.837783000000059,0.10997440743768933,0.007613407318056226,0.3738772075986759,0.030090895688237473,3.3268581673491533,0.17417761109448116,CantonSMH,short,very short,0.35246520005531845,-0.9587083694032479,-0.0022512053787997937,-1.5215648848199197
45,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,5.0,715.965759,293.190766000001,0.34372857596844747,4.544623999999999,1.3749235369473354,3.0,6.837783000000059,True,20.555043999999953,0.22198538792613465,0.010522254872999922,0.7546781010168803,0.041587696620089175,0.2150590232777871,0.52359492248612,CantonSMH,short,very short,0.6574979576393694,-0.6536756118191971,0.13827854659886213,-1.3810351328422579
46,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,6.0,741.065427,310.7855530000009,0.36435620746751757,2.3765460000000758,1.8396542614627833,3.0,20.555043999999953,True,5.3368059999999105,0.11608407774423594,0.014078827292672423,0.3946480989976993,0.05564453677288306,0.6464884431213874,0.13594349512914786,CantonSMH,short,very short,0.3759462248385864,-0.9352273446199799,0.264736210809766,-1.254577468631354
47,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,7.0,748.778779,315.9555840000008,0.37041740583876054,4.25276800000006,3.3842205624100643,3.0,5.3368059999999105,True,6.754395999999929,0.2077294742623076,0.025899353925664753,0.7062126323993804,0.1023634655040226,0.1678509373261779,0.17205350910757136,CantonSMH,short,very short,0.628671691421291,-0.6825018780372754,0.5294586598977401,-0.9898550195433798
48,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,8.0,759.785943,321.4591640000007,0.37686964764001973,2.710097000000019,7.730095238457579,5.0,6.754395999999929,True,3.502279000000044,0.13237661330452377,0.05915822233446085,0.4500374194942329,0.23381435184034052,0.21243637105643223,0.08921292027055712,CantonSMH,short,very short,0.4329848354540534,-0.878188734004513,0.8881848446662931,-0.6311288347748268
49,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,9.0,765.998319,324.3360350000009,0.3802424099734521,0.9589569999999412,1.8654681551543035,2.0,3.502279000000044,True,0.20846900000003643,0.04684093593869797,0.014276380364816176,0.1592439435510617,0.056425336832361055,0.11015217958603073,0.005310293176496158,CantonSMH,short,very short,-0.018200866324050307,-1.3293744357826167,0.270787839729672,-1.2485258397114478
50,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,10.0,767.165745,324.5445040000009,0.3804868131430375,10.59022600000003,66.83928536450958,21.0,0.20846900000003643,True,3.96091100000001,0.5172871126050129,0.5115193516113924,1.7586078951789226,2.0217065511980272,0.0065566777307358905,0.10089557035340962,CantonSMH,long,long,1.024905228238328,-0.2862683412202383,1.8250317978355184,0.3057181183943985
51,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,11.0,781.716882,328.2969460000009,0.38488607019557436,3.4605849999999236,10.692436956532674,7.0,3.96091100000001,True,3.6273610000000645,0.16903473283517975,0.08182894819003297,0.5746631000072709,0.3234171299918209,0.12457687688396046,0.09239911146014637,CantonSMH,short,short,0.5391495209882948,-0.7720240484702715,1.029076698301241,-0.4902369811398789
52,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,12.0,788.804828,331.507369000001,0.38864987947613805,1.1257319999999709,2.5887584574115863,1.0,3.6273610000000645,True,2.334854000000064,0.05498717929598951,0.019811702659478295,0.18693852076957584,0.07830290082061987,0.11408620509541532,0.059475314144131416,CantonSMH,short,very short,0.05143501149712072,-1.2597385579614455,0.41309153073344845,-1.1062221487076715
53,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,13.0,792.2654140000001,333.1751210000012,0.3906051048328213,10.673611999999935,35.73748842128407,12.0,2.334854000000064,True,7.880128000000013,0.5213601610150878,0.2734980903189224,1.7724549346988745,1.0809618036855528,0.07343482832611736,0.20072907697695616,CantonSMH,long,long,1.0283114115721514,-0.28286215788641483,1.5531240276574547,0.033810348216334885
54,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,14.0,810.819154,340.09629000000115,0.39871928795278677,6.504232999999999,0.712641612794414,2.0,7.880128000000013,True,180.32569,0.3177038816999969,0.005453828144928884,1.0800898399980563,0.02155547010093868,0.2478424119314594,4.593403725032471,CantonSMH,short,very short,0.8131960905198671,-0.4979774789386993,-0.14712882178385073,-1.6664425012249706
55,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,15.0,997.649077,461.75880200000137,0.5413529819433542,1.2508139999999912,1.7667498122896177,3.0,180.32569,True,1.0423459999999523,0.06109689844824089,0.01352089139663059,0.2077095782281046,0.0534393755162797,5.671526394343414,0.02655149135529428,CantonSMH,short,very short,0.0971927335308542,-1.2139808359277122,0.2471750538446418,-1.2721386255964782
56,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,16.0,999.942237,462.46759700000126,0.5421839531888931,23.84885399999996,33.140170293819665,22.0,1.0423459999999523,True,6.837784000000056,1.1649142166180835,0.253620880722146,3.960329357973025,1.002399996131752,0.032783420105244064,0.17417763656730043,CantonSMH,long,long,1.3774675148883333,0.06629394542976692,1.520354735751277,0.0010410563101570752
57,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,17.0,1030.628875,468.42981500000116,0.5491738892319451,7.046252000000095,19.348017339897524,14.0,6.837784000000056,True,3.168728999999985,0.344179184822622,0.14806988480947197,1.1700972574731083,0.5852248897552357,0.21505905472935885,0.08071646137729098,CantonSMH,short,short,0.8479581710979102,-0.4632153983606562,1.2866364679358944,-0.2326772115052255
58,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,18.0,1040.8438560000002,471.4317690000012,0.5526932953429233,39.650805999999875,301.74306630032106,57.0,3.168728999999985,False,,1.9367717882698068,2.309232015055763,6.5843939951618955,9.12690688703649,0.09966150779748201,,CantonSMH,long,long,1.598252019845164,0.2870784503865975,2.479637299309214,0.960323619868094
59,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,19.0,1084.6223490000002,474.8506600000015,0.5567015066207008,2.1263830000000326,6.402323465957124,4.0,4.127687000000151,True,3.9192169999998896,0.10386468828544348,0.04899681871601381,0.353106150140166,0.19365286782206084,0.12982224422981017,0.09983350662354364,CantonSMH,short,very short,0.3276414915164093,-0.983532077942157,0.8063376123153715,-0.7129760671257485
60,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,20.0,1090.6679490000001,478.3946340000012,0.5608563616760238,6.295765000000074,25.315389843868616,10.0,3.9192169999998896,True,4.1693800000000465,0.3075211141376708,0.1937380348713475,1.0454717430195757,0.7657216742274892,0.12326553504749536,0.10620586352990578,CantonSMH,long,long,0.7990485088827812,-0.5121250605757851,1.4033846196840416,-0.1159290597570784
61,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,21.0,1101.1330940000003,482.02199500000125,0.5651089772957583,82.22017899999992,817.6097748399411,133.0,4.1693800000000465,False,,4.016103055097895,6.257146820413673,13.65344383891559,24.730471445093393,0.13113355461469636,,CantonSMH,long,long,1.91497841793968,0.6038048484811137,2.9125460749795704,1.3932323955384505
62,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,22.0,1189.0236300000001,487.4838820000012,0.5715123394009978,0.45863200000007964,0.7666950526017899,1.0,5.670356999999967,True,6.504232999999886,0.02240220586683446,0.00586749774555145,0.07616021189555704,0.023190439606932022,0.1783416405662984,0.16568115220121213,CantonSMH,short,very short,-0.33853564664355545,-1.6497092161021218,-0.11537733918888725,-1.6346910186300072
63,bias_video_cam_0_date_2019_06_06_time_17_56_10_v001,fly02,0-125M_24hr,23.0,1195.986495,493.4044000000013,0.5784533875414279,1.9596090000000004,4.954190491602276,5.0,6.504232999999886,True,5.670356999999967,0.09571849377386225,0.03791429387976843,0.3254117389811761,0.14985078488097606,0.2045683514892348,0.1444399794952333,CantonSMH,short,very short,0.29216942539613294,-1.0190041440624333,0.6949727014547432,-0.8243409779863767
